2,what are ssr markers?,,"In 1989, Weber & May and Litt & Luty discover microsatellite sequences, demonstrate their high level of polymorphism due to variations in the number of tandem repeats (1 - typical heterozygosities in cattle), abundance and even distribution across the genome.\\n\\n Microsatellites are genotyped using the polymerase chain reaction (1 ) using primers targetted to the unique sequences flanking the microsatellite motif. PCR can easily be semi-automated (1 )\\n\\n The resulting PCR products are separated according to size by gel electrophoresis using either agarose gels or more commonly (because of their higher resolution) denaturing polyacrylamide gels (PAGE) (1 ).\\n\\n PCR products are visualized by:\\n\\nDirect staining (ethidium bromide or silverstaining)(1 ) \\nAutoradiography: \\nThe PCR products are labeled either by incorporation of [a -P 32 or 33] dNTPs (1 )or [a -S 35] dNTS during the PCR amplification (1 )(labels the two strands), or by using one end-labeled primer (labels one strand). Primers are end-labeled using [g -P 32 ]ATP and T4 polynucleotide kinase (1 ) . \\nAfter gel electrophoresis, an X-ray film is exposed to the gel revealing the position of the PCR products as black spots. A photon of light or a b particle or g ray released from a radioactive molecule ""activate"" silver bromide crystals on the film emulsion. This renders them capable of being reduced through the developing process to form silver metal (a ""grain""). The silver grains on the film form the image. \\nCo-amplification and/or co-loading of multiples microsatellites allows for multiplex genotyping (2-4 systems). \\nFluorescence labeling: \\nThe PCR products are labeled either by using primers or dNTPs which are tagged with an appropriate fluorophore, a chemical group which fluoresces when exposed to a specific wavelength of light. Popular fluorophores used in direct labeling include fluorescein, a pale green fluorescent dye, rhodamine, a red fluorescent dye, and amino methyl coumarin, a blue fluorescent dye. Fluorophoes are characterized by their excitation and emission spectra. \\nThe PCR products are detected during migration using automatic sequencers. (1 ) \\nCo-amplification and/or co-loading of multiples microsatellites allows for multiplex genotyping (up to 20 systems). (1 ) \\nSoftware packages allow for semi-automated data capture (1 ). \\n Microsatellite profiles are often difficult to read due to artefactual bands, which result from (1 ): \\n\\nthe differential migration of the two DNA strands in denaturing acrylamide gels \\nthe ""+ A"" activity of the Taq polymerase generating x + 1 bands \\nslippage of the Taq polymerase during polymerization generating ? +4, +2, -2, -4, ? ""stutter"" bands \\nnon denatured secondary structures adopted by the PCR products."
7,Outsourcing to Asia is such a big thing. What other jobs could be outsourced to other countries?,"Technical support, software development, and medical transcription are being outsourced to Asia. With these jobs moving out of the US and Europe, what other jobs could be outsourced? Paperclip testing perhanps?","Globalization is enevitable. The wise worker will train him or herself to learn new skills quickly. In the not very distant future, virtually any job which does not require extensive training, or which isn't in a small business or government, will be outsourced. \\n\\nBecome agile. Become trainable. Stay alert."
4,"i would like to download a copy of Dr Souss, Cat In The Hat. How?",all i get is ads forn the movie,Maybe you should just buy it.  \\n\\nI don't think you can get it from this but you might find it interestiing:\\n\\nhttp://www.seussville.com/seussville
4,what is newton's 3rd law of motion?,,A force is a push or a pull upon an object which results from its interaction with another object
9,do u live in PA conneaut lake?,,Nope...
2,does any one know where I can find a lot of facts on Marie Curie??,"wat did she work as, and wat were her goals, need for a project","Please find below excerpts:\\n\\nMarie Curie\\nThe Nobel Prize in Physics 1903 \\n\\nMarie Curie, née Maria Sklodowska, was born in Warsaw on November 7, 1867, the daughter of a secondary-school teacher. She received a general education in local schools and some scientific training from her father. She became involved in a students' revolutionary organization and found it prudent to leave Warsaw, then in the part of Poland dominated by Russia, for Cracow, which at that time was under Austrian rule. In 1891, she went to Paris to continue her studies at the Sorbonne where she obtained Licenciateships in Physics and the Mathematical Sciences. She met Pierre Curie, Professor in the School of Physics in 1894 and in the following year they were married. She succeeded her husband as Head of the Physics Laboratory at the Sorbonne, gained her Doctor of Science degree in 1903, and following the tragic death of Pierre Curie in 1906, she took his place as Professor of General Physics in the Faculty of Sciences, the first time a woman had held this position. She was also appointed Director of the Curie Laboratory in the Radium Institute of the University of Paris, founded in 1914.\\n\\nHer early researches, together with her husband, were often performed under difficult conditions, laboratory arrangements were poor and both had to undertake much teaching to earn a livelihood. The discovery of radioactivity by Henri Becquerel in 1896 inspired the Curies in their brilliant researches and analyses which led to the isolation of polonium, named after the country of Marie's birth, and radium. Mme. Curie developed methods for the separation of radium from radioactive residues in sufficient quantities to allow for its characterization and the careful study of its properties, therapeutic properties in particular.\\n\\nMme. Curie throughout her life actively promoted the use of radium to alleviate suffering and during World War I, assisted by her daughter, Irene, she personally devoted herself to this remedial work. She retained her enthusiasm for science throughout her life and did much to establish a radioactivity laboratory in her native city - in 1929 President Hoover of the United States presented her with a gift of $ 50,000, donated by American friends of science, to purchase radium for use in the laboratory in Warsaw.\\n\\nMme. Curie, quiet, dignified and unassuming, was held in high esteem and admiration by scientists throughout the world. She was a member of the Conseil du Physique Solvay from 1911 until her death and since 1922 she had been a member of the Committee of Intellectual Co-operation of the League of Nations. Her work is recorded in numerous papers in scientific journals and she is the author of Recherches sur les Substances Radioactives (1904), L'Isotopie et les Éléments Isotopes and the classic Traité' de Radioactivité (1910).\\n\\nThe importance of Mme. Curie's work is reflected in the numerous awards bestowed on her. She received many honorary science, medicine and law degrees and honorary memberships of learned societies throughout the world. Together with her husband, she was awarded half of the Nobel Prize for Physics in 1903, for their study into the spontaneous radiation discovered by Becquerel, who was awarded the other half of the Prize. In 1911 she received a second Nobel Prize, this time in Chemistry, in recognition of her work in radioactivity. She also received, jointly with her husband, the Davy Medal of the Royal Society in 1903 and, in 1921, President Harding of the United States, on behalf of the women of America, presented her with one gram of radium in recognition of her service to science.\\n\\nFor further details, cf. Biography of Pierre Curie. Mme. Curie died in Savoy, France, after a short illness, on July 4, 1934.\\n\\nFrom Nobel Lectures, Physics 1901-1921, Elsevier Publishing Company, Amsterdam, 1967 \\n\\nThis autobiography/biography was first published in the book series Les Prix Nobel. It was"
3,Does sedation dentistry really work?  It sounds too good to be true!!?,"I am extremely phobic of the dentists due to a very terrifying experience when I was younger.  I haven't been to the dentist for quite sometime, and I need to have some dental work done.  I think I need a root canal, some fillings, and I definitely need a cleaning.  I have an appointment with a sedation dentist on Wednesday to see what all I need done.  According to his website, he gives you a pill, and you sleep through the treatment.  Is this true?  Does it really work?","I work for an oral surgeon who does sedation dentistry.  It definitely works, but there is no pill that will put you to sleep.  We give people valium to relax them, then start an IV and put people all the way to sleep.  It is a painless way to have dental work done, but it is extremely expensive compared to regular dentistry, in that you have to pay for the anesthesia and the insurance it requires."
8,Any good jokes? Earn 10 points!!?,"best answer gets 10 points!! the more you write, the better chance of getting ten points!!","Lubed Up\\n\\nTom and Mike, two gay men, are on their honeymoon. After a passionate night together, Tom suddenly realises that they have run out of lube, so he says to Mike ""I'm just off to the shop to get some more lube - we've run out!"" He also says ""and there's to be no wanking while I'm gone, okay?"" \\n""Yeah sure,"" replies Mike. \\n\\nTwenty minutes later, Tom returns and on opening the door sees a whole load of cum on the bed. He says to Mike ""I thought I told you there was to be no wanking?"" \\n\\nMike replies ""I didn't! I just farted!"""
8,What cable T.V hit gave the band A3 a boost by using Woke up this morning as a Theme Song?,,Sopranos.
7,Does any one think.....?,"Does any 1 think that AIM / AOL Instant Messanger is sometimes bad for kids? People say things that they wouldnt say to the persons face, and you cant c the other persons face, so u dont know if they are kidding or not.\\n\\nAlot of peoples self asteem is crushed. \\n\\nDo u think its bad?",No I dont think that its a bad thing. Ive used them in the past and there fine. I dont use them anymore when I found out that my computer had a virus. (not because of instant messangers)
10,What do you think about this NYT article about Hurricane Katrina?,"White House Knew of Levee's Failure on Night of Storm\\n\\nhttp://www.nytimes.com/2006/02/10/politics/10katrina.html?hp&ex=1139634000&en=914abcf6c2b5fc5a&ei=5094&partner=homepage\\n\\n""(...)The day before the hurricane made landfall, the Homeland Security Department issued a report predicting that it could lead to a levee breach that could submerge New Orleans for months and leave 100,000 people stranded. (...)""",This just proves how dysfunctional the bush administration has become.  Years of corruption and cronyism has deteriorated our government to what we see today.\\n\\nFor the Bush administration to state that they had no idea that this would happen is a complete lie.  The Times-Picayune did some great articles in 2002 about the unltimate hurricane.  It accuratly predicted what happpened with Katrina.  Check out the link below:\\n\\nhttp://www.nola.com/hurricane/?/washingaway/
2,do Hummingbirds really Hum?,,"yes, they do really hum with there wings of course. They humming bird is the smallest and most adorable of all the bird species.They move there wings so many times per second it produces a small humming noise as if someone were makeing a humming soumd with there mouth"
6,1st ranking women in squash in the world?,She is from Asian country,"No, she is not from an Asian country. The recent one is that VANESSA ATKINSON is the 1st ranking women in squash from Holland. The top in Asia is NICOL DAVID but she is 2nd in the world now."
4,"JKCS. If you go there, you'll know what this is. Anybody go there?","(It's in Burnaby, BC)",JUST SMILE AT THE IDIOT AND NOD YOUR HEAD DEAR!!! AND KEEP WALKING!!!
4,Statistic Regression Project Ideas?,"Hi I am a student currently in Elementary Statistics and I was assigned A ""Regression"" statistics project, I was wondering if anyone could give me some ideas on what do do my project on as a sample? something unique but not into depth?","You want something where there is a linear relationship and data are easy to get.\\n\\nAn easy choice would be to use stock data.  Regrss the returns of a particular stock against the returns of the S&P 500.   You can find the data on Yahoo! Finance (take raw prices -- divide each price by the previous price and subtract one to get the returns).  While this wiould be easy to get, it would not be unique -- lots of people do this.\\n\\nSomething that might be fun might involve regressing some characteristic of a city against the population.  \\n\\nHere is my idea:  Find 15 big cities, 15 medium sized cities and 15 small towns.  Get the population of each city.  Then find some statistic for each city.  Perhaps it is the number of homes with internet connectins, perhaps it is the number of felonies, perhaps it is the number of people with AIDs or some other disease, perhaps it is the number of universities nearbye.  Then do a regression of that statistic to see if the size of the city is a significant predictor of that statistic.\\n\\nYou need to be careful -- I suspect some of these are related to size but not in a linear way.  For example AIDs cases are probably related to size but not linear -- since many AIDs cases in small towns probably moved.  Similarly, rape or burglary are probably more likely to be linearly related than murder.  For those that aren't linear, you might try regressing LN(statistic).\\n\\nGood luck"
5,hOW DO i GET THE CAPTION TO PRINT ON THE PICTURE USING KODAK EASY SHARE?,,"Just ""add text""...save then print\\n\\nGood Luck"
5,I wants a small java applet project of 4-5 forms to show in a interview. can anyone help me?,i wants to see a simple applet commercial application in java consisting of 4-5 forms.,"Why dont you try to design a small chat box \\nand as u need few forms for it \\nu keep a registration process for it,make it look more advanced,it will be a nice one\\n\\nThank U"
7,what are the customer service practices or custom of employees of a toy store  involving their customers?,,"most want to please the customers.\\nDifferent stores have different policies.\\nIf you feel that somthing was not right, ask to speak to the manager. If you explain in a calm manner you may find the help or solution you are seeking.\\nIf not you can always find out the home office by asking for web address or Phone #.\\nor just google the name of the store and see what you find."
5,"how to delete the history of internet , and create the delete in &#92;side properties box?",,on the internet explorer tool bar\\ngo to \\ntool\\ninternet option\\nclear history
6,israwor smacdown better?,iam a wwe fan,Both the shows are basically the same.It is only that the styars are different.The concept is the same.Also with the draft lottery the stars of the two shows keep getting interchanged therefore not leaving much of a difference between the two shows.
2,Maths..shortest method to find PRIME NUMBERS and check for it?,Please clearify that no-2 (Two) is the only even PRIME NUMBER and help me to give some solid reasons can we use Mathematical Induction for this?,all even numbers are divisable by 2 making all even numbers none prime.  2 is prime only because of the fact that the only whole number smaller than it is 1.  and using 1 in finding a prime number is part of it's defination that prime is only divisable by itself and 1.
5,Where can I download Pascal 7.0 for free?,,Hello\\n\\nCheckout Free Pascal an open source Pascal compiler (link below).\\n\\nHope this helps :)
8,B/W Horror Flick-Girl at inn-finds trapdoor under rug whr coven is-raven at the window?,"The young people are invest. witches. In the begng, she picks up a hitchhiker in the rain. When she goes to drop him off, he's not in the car. She stops stays at an inn. The old lady there is strange. She calls her b/f, tell him about the hitchhkr had called him and he made light of it, saying, ""Burn witch Burn"".goes to hr room and trips ona small pc of rug. thrs a raven at th window.When she pulls away the rug, there's a trapdoor leading to the cellar.  There's a large table presumably for the coven. In her sleep, she hears chanting.  Please, you guys are my last hope!  I have been thinking of this off & on, how dumb, huh? But it's driving us nuts!  Thank you thank you!",It sounds like a redo of about 8 different movies and the same number of urban legends. Come up with something original and I think you'll have better luck.
9,this is kinda a wierd question.. but... im seeing my bf soon...?,"im seeing my bf soon anfter a long time without seeing him. when you hug (girls or guys to awnser witch they like better) is it better around the neck,waist, or like inbetween?","If he's taller than you, hug his waist and put your head on his chest, he'll reach down, that way your arms don't get tangled up.  If you're the same height, I like to go under his arms and reach up and hold his shoulders."
5,What internet browser do you think is best?,"I'm currently co-running Internet Explorer 7 and Firefox...\\n\\nWhat browser do you think is the best? You can choose from the following:\\n\\nInternet Explorer 7, Firefox, Netscape, Opera, or some other internet browser that I'm not aware of.\\n\\nTo help you with your choice, if you don't think it's clear, here are some of the homepages of the web browsers listed above:\\n\\nIE7: http://www.microsoft.com/windows/ie/default.mspx\\nFirefox: http://www.mozilla.com/firefox/\\nNetscape: http://browser.netscape.com/ns8/\\nOpera: http://www.opera.com/index.dml\\n\\nPlease do not give me a lecture on what is the basis of picking the best browser. If you do give me such a lecture, my finger is hovering over the ""Report Abuse"" button... but please give me proof and a few websites if you have them. And the websites should be at least moderately competitive. (In other words, they should criticize at least one other browser.)\\n\\nOnly people running Windows 2000 and higher answer please...","It depends on your application.  Some websites only read well with IE5.5 or higher.  IE is more susceptible to virus attacks because it is far more popular and utilized than other browsers.  \\n\\nI use Firefox when I can, IE when I need to.  Netscape is AOL's crappy browser. It used to be good - now it is merely an AOL garbage dump (like anything else AOL touches)"
8,What evr happened to the dock that Otis Redding sang about?,"You know, ""Sittin on the dock of the bay""?  Where was it and what happened to it?","Well, Otis got hemmoroids by sitting on it.\\nIt was that dock in the harbor, you know?\\nThe dock has been desinfected since then.\\n:-)\\n\\nBTW : I've loved that song, really."
9,"To gangsta BOY i have a 1963 corvette split window coupe. what do you drive,a bicycle?",,"bicycles are ridden, not driven"
5,Help with itunes?,is there a way for me to transfer music to my ipod without using itunes. Itunes is broken and i want to add some music.,just download another itune is free. no way to add music other than itune.
7,turbotax promotional code?,,http://www.bankofamerica.com/weblinking/?referredby=onlinetaxesturbo\\n\\nYou do not have to be a customer of Bank of America.
6,starting instructions johnson seahorse 5.5 hp model CD-11?,,set the choke. prime it and pull the cord. you may need to give it a bit of throttle. if that don't work try new fuel and check the spark plug. i run all of my small engines on premium fuel and it does make a huge difference in starting and all around performance.
1,why do shias pray on a stone or a tissue paper!?,,"They base this on some obscure and very weak hadith that says that the Prophet pbuh did this once - which they took to mean this is the only way to pray. But as I said there is much dispute over whether its even true that he did that and no indication whatsoever that this is the only way to pray.\\n\\nRather we are told that we can pray anywhere on the Earth, that the Earth is a place of worship and we can pray indoors or outdoors, wherever - you don't even need a rug - its juts you and Allah swt nothing and no-one else - do I need a piece of stone before I can communicate to Him? Do we think Allah swt is dependent on a stone? How silly is that!\\n\\nNot only that the prayer to an onbject is as we know indicative of idol worship and this is what a lot of them now do - they direct their worship to this stone believing it to be a link with Allah swt and that those of us who pray without it are not praying properly and our prayers won't be heard - - this is shirk on their part and a grave sin.\\n\\nEnough said really!\\n\\npeace"
6,When is Brett Favre going to announce his decision?,"I am not asking if he should retire, because he shouldnt. He has the best arm in the NFL today. Thats right I said it. The Packers are going to the Super Bowl whether anyone likes it or not!","Yeah I heard Saturday too, but on April Fools Day?? It will be hard to know if it is true or not. He also might wait until the 6th and announce it at his golf tourny.  I would hope he wont go out on a losing season but if he does he still will be remembered as a great quarterback who won a Superbowl in Green Bay."
8,What do you think is the best Kevin Smith Movie?,,"clerks, chasing amy, mallrats, dogma etc...."
3,how does charter change affect our nation?,,"In this, I assume ""our nation"" is the Philippines?\\n\\nThe thing to remember is that such a drastic change in the way you are governed will have long-term effects.  The strongest anti-ChaCha argument I've seen is that local members of the House are often chosen because they have the backing of local oligarchs and prominent families.  With a unicameral legislature, and no nationally-elected President, a coalition of faction can rule the nation until the next election."
8,Whats the answer to weff riddles level 4?,,"the first guy to answer this was wrong...anyway...say it out loud, and find what's missing...www.weffriddles.com/______.html goes in the address bar..."
6,Why is women's basketball so boring?,"As a women I've tried to watch a whole game of WNBA, but can't!! However, I love the NBA. Is it just me, or are there other women who have the same experience?","Personally, I prefer the athleticism of the men's game.  \\n\\nIt's not that there aren't plenty of skilled female players, it's just that they can't match the men on the athletic side of things.  The men's game is faster, with everything happening at a much quicker pace.  The fundamentals sometimes suffer, but the speed of the overall game is so much higher than that of the women's game.  The women's game has some good passing and team play, but the level of athleticism isn't even close.  It's nothing to do with dunking, really. \\n\\nI've seen the same thing in hockey, where the women's game just doesn't move as fast as the men's game.  That's why women's basketball has virtually no shot of being able to stand on its own, without having the NBA supporting it."
7,What are global telemarketing revenues by year for the last 5 years? forecast for the next few years?,,I imagine someone has done estimates but there really would be know way to tell for sure.
3,Has any one suffered with cysts in there breasts?,"i have 2 small cysts, but the hospital wont remove them, im going back for a 2nd visit to the consultant next week.","If you had imaging studies (specifically ultrasound), and the cysts are truely simple cysts and had none of the nine malignant characteristics, that sounds right. We make cysts in all kinds of parts of our bodies (liver, kidney, breast, ovaries to name a few). Cysts are simply fluid filled sacs. They are not cancerous in almost ALL cases. The only time a doctor will remove a cyst is if it is causing you pain or if it doesn't look like a classical cyst on imaging. Cysts come and go. If you remove a cyst, you more than likely will grow more. Aspirating a cyst with a needle is an alternative, but in 50% of the time, the cyst will return. If you are not having pain, generally we leave cysts alone. If it ain't broke, don't fix it. \\n\\nI am unsure of the specifics of the woman, with breast cancer, who answered ahead of me.  I can tell you that simple breast cysts do not become cancer.  Someone who has breast cysts can develop breast cancer, but that is unrelated to the cysts.  Anyone can get breast cancer, and having breast cysts does not raise your risks.\\n\\nHere is some things from the ""experts"":\\n\\n""Benign breast disease is a large group of non-cancerous conditions of the breast that includes cysts, fibroadenomas, and hyperplasia. Of all the types of benign breast disease, only hyperplasia is related to breast cancer.""\\n\\nhttp://www.yourdiseaserisk.harvard.edu/hccpquiz.pl?func=show&quiz=breast&page=risk_list\\n\\n""Virtually all breast cysts identified as “simple cysts” by ultrasound are benign and remain so. It is estimated that perhaps 1 in 1,000 cysts may harbor a tumor (not necessarily malignant). These can usually be identified by their ultrasound appearance. Women with cysts are not at greater risk for the development of cancer although this risk may be minimally elevated if there is a positive family history for breast cancer (mother, sister, daughter).""\\n\\nhttp://www.cpmc.org/services/women/breast/breast_cyst.html"
9,First Date restaurant?,Ok girls help me out here! I just realized I always go to the same sushi place for all my first dates. It is wrong? How would you react if you knew that?,It doesn't sound like a problem. Alott of people like sushi. It seems like it would get boring for you after awhile though. I personally wouldn't mind if you took me to the same place that you took all your other first dates it would just mean that your judging your decision of the date on me and not on the activity.
6,"which is better for a young 15 year old competition shooter, a semi-automatic or over & under shotgun?","The youngster is a female of moderate build, 5'11'' and has been shooting skeet and trap with 4 -H for two years.  She has been shooting a 20 gauge and is at a disadvantage when competing with 12 gauge shooters.  I want to get her in a 12 gauge.","After reading the other answers I guess everyone is right. I've used both and they each have pros and cons.\\nYes a simi- can shoot again when you don't want it to. But they also help you get back on target faster for a 2nd shot.Double barrels can also fire a second shot in recoil, especially one with a single trigger. Both of these issues are controllable with training and practice.\\nOver and unders have become the rage the past few decades, they do seem to point better than a sidexside but I'm not convinced they shoot any better. And since sporting clays started they cost a bunch more than they used to.\\nIf your daughter  shoots her 20 ga. well she shouldn't have any trouble keeping up with the 12s. (Watch the Big guys at a trap shoot. A lot of them are using 28s or even .410 to cut down on recoil. They do fine) In plastic targets it's where you put the shot more than how much you put up. Granted larger gauges have more shot but if you keep the target in the center of the shot pattern you'll get the bird wheather the pattern is 20"" or 40"".Chokes are important too.\\nMy advise would be to spend time at the range and talk to the people who are shooting. Many of the shooters are more than happy to give advise and I think you will find some that would even be willing to let your girl shoot a round or two with their shotgun. Usually you can rent guns at the ranges and that would be another way to see which style she prefers.\\nThe bottom  line is gun fit and practice. Get a gun she likes. Make sure the stock fits her. And let her practice as much as she can.\\n12 ga. should't be too much for a girl her age, but if it hurts her to shoot it she will never shoot it well.\\nHope that helps.\\nD"
3,"are dementia and alzheimers (please, excuse my spelling mistakes) same or different?","please, tell me as much as possible about these two diseases.tahnk you.",yes they are different.Both experience long and short memory problems however the Alzheimer's is more pronounced.
7,Can you help me find an obituary for a man's wife in ontario canada between the years of 1999 and 2003?,,"the only thing i can think of is to go to the local archives where all news articles are, where they are, i wouldnt know who to contact for that info"
2,Why don't fats & oils readily dissolve in water?Why do ions & polar molecules easily dissolve in water?,The Human Body biology class at NJCU,"Because water is polar.  Polar molecules can create favorable interations (hydrogen bonds) where + and - charges match up, for an energetically favorable configuration.  Lipids (fats and oils) are non-polar, and do not forma favorable interactions with water and other polar solvents.  Hence, they keep to their own--polar and polar go well together, and nonpolar goes with nonpolar.  Hence, hydrophobic (water fearing) and lipophilic (fat loving) mean the same thing."
5,how to dismandel a lazerlet6L printer?,,"Not sure to what level you would like to dismantel this printer, however this is a link to the HP LaserJet 6L support and troubleshooting manuals (downloadable) - http://h20000.www2.hp.com/bizsupport/TechSupport/DocumentIndex.jsp?contentType=SupportManual&lang=en&cc=us&docIndexId=179111&taskId=101&prodTypeId=18972&prodSeriesId=25476"
2,By means of a truth table. Prove that A*B =A + B?,,"But... it isn't. I assume, from your reference to truth tables, that you're referring to boolean algebra, so you're asking me to show that A and B = A xor B. It isn't. In fact , A * B implies ¬A+B, and vice versa.\\n\\nEdit: Um... dualspace, what about A=5/4 and B=5? Or A=2 and B=2? Or in general:\\nab=a+b\\n(b-1)a=b\\na=b/(b-1)\\nAlthough, as mentioned above, that's not what he's talking about."
10,What would happen if we asked Chuck Norris to find Bin Laden?,,Chuck Norris would find him in a nanosecond.
1,Would you have artifical insemenation?  Or a test tube pregnancy?,Just curious.,Neither.  Too many children (note I did not say babies!) need good homes.  I'd choose adoption before procreation.
9,where do i go to get layed?,iam from Ottawa and iam 49 and want to know where i can go to get layed ??,go to a bar
7,I need a bridge loan?,I am rec'ing funds in a very large amount. But until it comes I need a bridge loan so I can pay off lawyers and bills. How do I get a loan and use the money that I am going to rec' as a security? I have all legal documents but need help like yesterday.,"If you have a contractual commitment to be paid a certain amount at a certain time, there are finance companies that will buy out the agreement.  \\n\\nQuick search: http://www.jgwfunding.com/structuredsettlements.asp"
8,whatever happened to the bore worms scene in Flash Gordon?,"There's a couple of memorable lines in the 1980 film version of Flash Gordon""Bring me the bore worms."" ""No,not the bore worms!"" but we never see them onscreen-was there a bore worms torture scene filmed or not?",they were either edited out or not filmed.
10,Many organizations have established policies to remedy discrimination in hiring of women and minorities?,"Do you you feel that affirmative action programs, reverse discrimination, and criteria of comparable worth are appropriate forms of remedy.",Sure lets substitute one form of discrimination for another good idea. Now instead of being proud of what they accomplished they will always know they didnt have to work as hard as other people because they were given positions. \\nI think reverse descrimination fuels a new type of racism. I hate the people that got into college with low test scores/gpa just beacause of their race. And on top of that they get money for being their. So congradulation R.D. you have made me into a racist.
9,for guysONLY!?,"It disgusts me, it seems like you guys just pick a girl play with her and move on to the next not careing if you hurt that other girl.\\nyou seem to just want to just touch girls in the private parts (I mean come on PRIVATE parts)\\n\\nIt is gross and disgusts me to no end.\\n\\nWhat is wrong with ya'lls minds? what are you thinking?",Thank you! you know I listen to young people talk as though\\nthey have absolutely no morals at all. Its good to know \\nthere are young ladies like you don't ever lose that\\nI'M proud of you. thank for giving me hope in trying to reach teens
5,Problem with my 2 ATI crossfire-ready sapphire X1600 Pro?,"I have 2 PCI-XPress ATI Radeon Sapphire X1600 Pro 512mb DDR2 cars on a motherboard (ABiT AW9D).\\nI put them on the motherboard and at first sight they were working good. I open ATI Catalyst (version 6.9) recognize and Crossfire connection was enabled everything was just fine until the time i run some games (Far Cry, Need For Speed Carbon, Doom 3) all games weren't running appropriate. And I don't know what the problem is.","is it a new card? the card could be bad, i would return it to wherever and get a new one, also check if it is properly seated in the pci express slot.  It might be a set of bad drivers also, check the site, hope i helped"
2,What kinds of fish is the best for earning a lot of money ?,"Please tell me the names, and the reasons and the sources( Links) for getting more ionformation about that. And please tell me some explanation about that.\\nThank you .",is this a riddle the i think the answer would be a GOLDfish \\nif u are talking actually about valuable fish then http://www.fao.org/newsroom/en/news/2004/49367/\\nhttp://sfgate.com/cgi-bin/article.cgi?f=/gate/a/2003/06/04/fish.DTL
10,achievements of pressure groups?,,they place pressure on the prostates of all americans by taking our elected officials eyes off of real issues.
