4,Only for who have seen The movie mrs. Doubtfire and has a good memory!?,if you have seen the movie mrs. Doubtfire or read the book which is better what happened on chapter 7 and 8?,ditto
1,I'm so excited! I just auditioned for a show yesterday and I feel like I'm gonna get a callback soon.?,"This isn't really a question, just wanted to share how excited I am! \\n\\nIf it has to be a question, whose your favorite actor and why?",Awesome! Best of luck! What show?
4,who was the president of the u.s. during the cold war?????,,Harry Truman was the first American president to fight the Cold War.
8,Contact Trick My Truck television show?,,it is aired on cmt so try logging onto cmt.com and there should be a link to contact them or at least some information.
5,any free two-way text messages from pc to mobile out there?,Anyone out there know of a FREE way to send two-way text messages between a pc and mobile phone? (two-way meaning mobile user can reply to pc user or vice versa)  Thanks,"Most services can text from their website (verizon, cingular, etc) for free to the sender. It will always cost the person with the phone on receiving and sending.\\n\\nmight save money by going to YM or AOL or MSN messenger and having the person with the phone (internet enabled) login to the phone version of those services. Then you are just connected, not paying per message."
6,who won the last African cup nation ?,,"Egypt, beat Côte d'Ivoire on finals. 0-0 (4-2)"
6,Is Eric Lindros married? Who is she?,,"Yes, Kelley Lindros"
7,please answer?,"How much is 80,00euro in dollars?","80,000 EUR = 97,472.20 USD"
7,"I'm one of the 4 hostesses for an afternoon bridal shower, what are my responsibilities?","Do I help pay for certain things? Do I buy things, or do I just help prepare and clean-up. Please help as this is first for me! Thanks!","ALL OF YOU NEED TO GET TOGETHER AND DECIDE WHO IS DOING WHAT BEING THERE ARE 4 OF YOU DECIDE ON IF YOU ARE GOING TO SET A BUDGET AND WORK FROM THERE OR IF EACH PERSON PAYS SO MUCH ON ONE THING IF NOT YOU WILL HAVE 1 BIG HEADACHE IN THE END (1 PERSON IN CHARGE OF FOOD, 1 FOR GAMES , ETC. )"
5,"Following on to Rick's question, how can I connect 2 monitors to my PC to have them working as one?",Thus the screen would look like its split between the two screens... (like moving the mouse from one screen to the next),you can buy a wier connection that would attach to video card and than has two outputs but in this case you would just get a mirror emage on booth monitors good for presentation kind of thing ( kind of Cheap)\\n\\nif you whant to open say diffrent Internet Explorer windows with say two diffrent webpages one one each monitor and move the mouse inbetween booth you need to buy a speciall video card that would support that  you would find video card that would support even more than two monitors ( kind of expensive)
7,"Where would I find a list of jobs for convicted felons in Memphis, Tennessee?",,"Here are two to get you started. If these places can't help, they will be able to refer you to someone who can.\\n\\nHappy Hunting!\\n\\nOrganization/Event Name: Memphis Leadership Foundation - Ready 4 Work\\nDescription: Provides: 1) mentoring; 2) money management; 3) time management; 4) self-esteem exersises; 5) employment skills training.\\nHours: 8:30 AM - 5:00 PM, M-F  Address: 1548 Poplar Ave.  Memphis,  TN  38104  Phone: 729-2931  Fax: 729-2933  Contact: - Memphis Leadership Foundation - Ready 4 Work  Polk, Lewie  Eligibility: Ex-Offenders.\\nFee: None.\\nAdmission procedures: Applications are made through the City of Memphis.\\nFunding Source: City of Memphis.  Updated:   Related URL: Home Page: http://www.mlfonline.org\\n\\nOrganization/Event Name: Public Services and Neighborhoods, Div. of (Memphis) - Second Chance Ex-Felon Program, Ready for Work\\nDescription: Designed to connect ex-felons who are willing to work with employers who are willing to hire them.\\nHours: 8:00 AM - 4:30 PM, M-F  Address: 444 N. Main St., 2nd Floor  Memphis,  TN  38103  Phone: 545-0343  Fax: 543-0080  Contact: - Public Services, Div. of (Memphis) Second Chance Ex-Felon Program  McFadgon, Yalanda, Executive Director  Eligibility: Ex-offenders with only one felony conviction.\\nFee: None.\\nWaiting period: Must complete application and background check along with several interviews and orientation before being considered for placement."
5,What happened to Yahoo Email Time Capsule?,Time Capsule- write an email now to be sent later. I sent one last fall and now I can't figure out how to send any more! Does anyone know what happened to that feature?,"I found this: ""On Nov. 30, 2005, we sealed the time capsule, and copies of the application and data are now saved at Yahoo! and at Codefix Consulting."""
7,is money life? my family says n obut i think its the only thing that can get you somewhere in life.RIGHT?,,"I would say life is separate from money, but the good news is you can have both and they're not mutually exclusive. You can be a millionaire and have a soul too, but the money has little to do with it. There's nothing wrong with wanting to make money.\\nMoney will help you buy things that can help you achieve experiences that will make your life ""richer"" in a sense: freedom, travel, education, health, etc. It buys you possibilities.\\nI recommend you read books about personal finance; the more the better. Also listen to audio books. You'll all this in the library starting with code 332."
7,how can i save my money better?,,"If you have a checking accout you can set up an automatic withdrawl to have money put into your savings account.  It can be done on a weekly, biweekly or monthly basis. This helps me save."
2,"why the transition metals have high melting point, have high density, and forming coloured?",why they're called as a collection of metal?,"Transition metals have high melting points because they are metals! All metals have high melting points! But some transition metals have exceptionally high melting points like Vanadium and Nickiel because they form a partially half filled 3-d subshell (for Vanadium) and a fully filled 3-d orbital (for Nickiel), which adds to an extra stability to the element. Hence, it is more difficult to remove the electron and thus result in the high melting point. \\n\\n\\nSince transition metals are all in the 4th period, its Ar would be large too. Since Ar is large, naturally density would be high. \\n\\nBecause mass=no. of molecules x Ar \\n\\nAnd density is defined as mass / volume. \\n\\n\\nThe specialty of transition mentals is that the energy levels of the orbitals are close enough to overlap each other. When electrons of a transition metal gains energy and is excited, it is promoted to the 4s orbital. \\n\\n\\nHowever, it is unstable at that level and soon drops back to the 3d-orbital. In order to return to the 3d-orbital, it must remove some of its energy, and the energy is light. That is why there are different colours in transition metals. Because it only releases a specific amount of energy, which relects different colours of light. This process is also known as d-d transition."
8,What kind of food do you sneak into the movie theater?,,"soda in the bottle, 99cent candies, beef jerky"
2,can a worm reproduce after being cut?,,yes they can
2,Help simplifying this expresion.?,"when it comes to simplifying expressions, i don't have to much of a problem, but this one is making me waste paper, some help is apreicated...\\n\\n4√x+3√xy+7√xy-√x",4√x+3√xy+7√xy-√x\\n= 3√x + 10√xy\\n= 3√x + 10√x√y\\n= √x(3 + 10√y)
8,Are you quick on your feet?,,once i have regrouped and assessed the situtation
6,where do u get nba 2006 game cd in bangalore??or any other ea sports cd?please tell me..?,,"cd game place has it, i bought mine for ps2."
10,Is it true that President Bush is the President of Nigeria?,,OF COURSE NOT< THE PRESIDENT IS MATTHEW OLUSEGUN OBASANJO
2,size to turn round bar to obtain hexagonal heads for model engineering purposes?,,Use an OD = 2/(sqrt3) = 1.155 times the distance across the wrenching flats on the hex.
9,what does your dreams mean if you...?,my boyfriend ex girl been around us lately she was around alot with his last girl she goes with my boyfriends step bro now but she still in love for my boyfriend i know it every one can see she use to tell every that her child was for my boyfriend and she know it wasnt she be tell him things like if yall get married im mess up yall wedding and every since she came around us ive been having dreams that he cheating on me with her these dreams just come out the blue i didnt tell him cuz i trust him then we just was talk about the dreams we were having he told me he had a dream i was cheatin but its wierd cuz his ex girl was in his dream so we put it aside it just the devil but then she be callin him talk to him and that piss me off cuz he know how she is but i trust him some much i put it aside and out the blue i had a dream he was messin with her again what are this dreams trying to tell me it eatin me up in side i cant help that i feel this way,"You should talk to him, tell him you trust him but you're worried about what she might do, if he doesn't react, then maybe you should. It happened to me once, i just called the girl and asked her what she was up to and told her to please leave us alone."
5,How do I add emblems to a PDF file?,,
10,Will anyone vote BNP locally  today to make a point against the current corrupt leaders of the other parties?,,"bnp is the most corrupt & racist of all...theyre not even a real party.\\nthe bnp ""is wholly opposed to any form of racial integration between British and non-European peoples"" and is therefore committed to ""restoring, by legal changes, negotiation and consent the overwhelmingly white makeup of the British population that existed in Britain prior to 1948"". To achieve this aim, the BNP advocates the use of ""firm but voluntary incentives"" to remove ethnic minorities from the UK. Membership of the party is restricted to ""Indigenous Caucasians"". A British National Party European election candidate in the Eastern region had close links in the 1980s with a convicted criminal and two notorious paedophiles. \\nSid Chaney, an elderly former Londoner and Islington National Front officer who now lives in Essex, is sixth on the BNP's list for Eastern England and a council election candidate in Basildon. In the 1980s his circle of friends included Desmond Fenwick, who was involved in a number of police investigations into horrific murders of gay men, and George Wilson, who had a liking for very young boys. \\nChaney was around when a gang of teenage armed robbers, who were politically involved with both the NF and the extreme nazi British Movement, were frequent visitors to Wilson's flat, which doubled as the local NF headquarters. \\nPaedophilia is one of the most dreadful crimes against children. The BNP has made paedophilia a major plank of its 2004 election campaign and has tried to barge in on local campaigns on the issue. Now Searchlight reveals the BNP's own dirty secrets as a service to voters to warn them of the type of people who are campaigning for their votes. \\nSearchlight published the full story of Chaney and his disgusting circle of friends and fellow fascists in Islington in September 1985 in conjunction with the Daily Mirror. Space precluded us from reproducing it in this month's Searchlight but you can read it here on our website and make up your own mind about the BNP's criminal hypocrisy. The British National Party will be fielding a total of 21 candidates in London on 10 June although some of them are doubling up. As Searchlight went to press the party had named candidates for all 11 London-wide seats in the London Assembly, a mayoral candidate who is also standing for the Assembly and a full list of nine for the London constituency in the European election. The BNP website includes photographs and short biographies of the party's candidates around the country except that, with four weeks to go until polling day, some photos and several biographies for the London candidates were still missing. This may be because many of the candidates' past activities are rather embarrassing for Nick Griffin's new ""clean"" BNP. The many candidates with criminal convictions and a penchant for the policies of Hitler's Third Reich reflect how poorly organised the BNP is in London. In pole position on the London European list is Chris Roberts. Not a serious choice, this former alleged City high flyer has been described as a man from some village that is missing its idiot - and this was by a fellow BNP member. He is the brother of the notorious Barry Roberts, who is number 2 on the London Assembly list. Whereas Chris lives in leafy Essex and has long abandoned London, his brother still resides in southeast London where he grew up in the company of the openly nazi and violent British Movement and the National Front. After belatedly turning to the BNP, Barry Roberts was among those who guarded a meeting addressed by the arch liar and Holocaust denier David Irving, alongside leading violent members of the nazi terror group Combat 18, such as Charlie Sargent, who is now serving a life sentence for murder. \\nChris Roberts is very coy about his early politics but a rumoured early link with US extremists may account for his love of the USA and his abandoning of the "
7,grants to start a business?,"are there any grants i can apply for to start a limousine service in horseheads,ny. this is my first business?","It is hard to find grants to start a business. Unlike the myths that some perpetuate, federal government and even private foundations hardly give grant money for a for-profit business. And yes, grants mean PAPERWORK - lots and lots of it, that is why a cottage industry of grant writers was born.\\n\\nNonetheless, you can go to the Catalog of Federal Domestic Assistance (CFDA) http://www.cfda.gov and Grants.gov http://www.grants.gov - these are two sites created by the federal government to provide transparency and information on grants. Browse through the listings and see if you can find any grant that would support a for-profit venture.\\n\\nEven if you buy books on ""how to get grants"" or list that supposedly has information on grants -- all of them are mere rehash of what CFDA has, albeit packaged differently. But still the info is the same - hardly any grants for starting a for profit business.\\n\\nEven SBA does NOT give out grants. From the SBA website http://www.sba.gov/expanding/grants.html... \\n\\n""The U.S. Small Business Administration does not offer grants to start or expand small businesses, although it does offer a wide variety of loan programs. (See http://www.sba.gov/financing for more information) While SBA does offer some grant programs, these are generally designed to expand and enhance organizations that provide small business management, technical, or financial assistance. These grants generally support non-profit organizations, intermediary lending institutions, and state and local governments.""\\n\\nMost of the federal grants are given to specific target groups with specific requirements (e.g. minority business owners involved in transportation related contracts emanating from DOT - Grant#20.905 Disadvantaged Business Enterprises Short Term Lending Program \\n\\nGrants are also often given to non profit groups or organizations involved in training or other similar activities (grant 59.043 Women's Business Ownership Assistance that are given to those who will create women's business center that will train women entrepreneurs \\n\\nFor private grants, you may want to check the Foundation Center's Foundation Grants for Individuals Online. It's a subscription based website ($9.95 per month) but their opening blurb only says that the database is ideal for ""students, artists, academic researchers, libraries and financial aid offices."" Entrepreneurs are apparently not one of them, so I take it they also don't have listings of private foundations who give grants to would-be entrepreneurs.\\n\\nhttp://www.cfda.gov\\nhttp://www.grants.gov\\nhttp://gtionline.fdncenter.org\\nhttp://www.powerhomebiz.com/vol66/grants.htm\\nhttp://www.sba.gov/expanding/grants.html"
6,whats the mens world record for discus is in athletic?,,1000 push ups 1000 sit ups 1000 pull ups 100 mile run 100 mile swim 100 mile bike ride and 50 mile hiking and that is that guys daily route
5,how to get by a web blocker?,,Hold down the Ctrl key when you click on it
1,Is the US College Admissions  process racist? Serious Question-- read my story.?,"Look. I don't usually believe that much racism exists in things like college admissions anymore, but even my patience has been tested this time. I am of Arab descent and I was denied from every US college that I applied to except my safety school. I have a 4.00 GPA from the best school in Louisisna, I keep a job, I've done many extracurricular activities (ranging from community service to political campaigning), I've lived in 3 different countries, and I have a 1400 SAT score. Aside from this, I had outstanding teacher recommendations and I spent 2 weeks writing my college essay, having it checked over  and over by teachers, who all rated it very highly. There was one college in particular that accepted every applicant from my school, except me. Some of the kids that were accepted in my place were white/Jewish, had around 3.3 GPA's, kept few extracurriculars, and had similar SAT scores. Doesn't this seem all too coincidental to you? The same thing happened to my dad 20 years ago.","Honestly, I'm not surprised. I would like to say that our colleges are not racist...  but unfortunately, I think it is too likely that they are.  I regret to say that on my massively large campus, I have never heard any student speak up when teachers asked if there were any people of Islamic faith present, and there are very few people who appear to be of Arab descent.\\n\\nI absolutely believe that racism in America is not a ""black and white"" issue anymore.  African Americans have --luckily-- been able to campaign for improved access and acceptance, as have Asian-Americans. To some degree there also appears to be better access for people of Hispanic decent and (perhaps to a lesser degree) Native Americans.   However, I think that just as in WWII there was an upswell in prejudice against people of all Asian extraction, I think now there is an upswell in prejudice against people of all Arab descent.\\n\\nI also know that federal financial aid throws up major road blocks for all people of Arab descent whose names reflect their heritage.  I had a close friend who worked for Sallie Mae and reported that loans were consistently frozen ""for review"" for all people whose names were ""substantially similar"" to anything on the ""terrorist watch list"" -- including numerous common Arab first and last names, either of which could get someone frozen.\\n\\nI am sorry and ashamed of this...   *sigh*\\n\\nI'm not sure what good it will do to challenge these decisions, or if you feel prepared to do that, but know that there are people out here who were born into ""White America"" and still would support your right to equality in all ways.  \\n\\nI wish you the best of luck."
1,What happens after you get down on YOUR hands and knees for JESUS?,,"He comforts my broken heart...He hears my cries or my prayers and remembers them as I go through my day.  He has mercy on me, and protects me...as well as my family and friends.  He understands me...He knows my heart and He directs my path.  He stays by my side after I get off my knees instead of runnin' out the door to somebody else...and He becomes my best friend, day after day."
10,Why are liberals in Indiana moving polling stations?,In conservaitve areas?,
2,who is the prime minister of india?,,"DR MANMOHAN SINGH - 14th Prime Minister of India. \\nborn on Sept. 26, 1932, Gah, West Punjab"
5,where can i learn  Microsoft visual c# or c++?,,"Go to MSDN at\\n\\nhttp://msdn.microsoft.com/\\n\\nSelect the Visual C# or Visual C++ on the left hand side.\\n\\nOnce you go to either C# or C++ page, look for and download the FREE EXPRESS EDITION of the relevent software \\nunder TOP DOWNLOADS.\\n\\nThere is a wealth of information in MSDN...\\n\\nYou're good to go."
7,"Canadians, of age 18+, give 2% of their gross annual income to a fund devoted to reduce impact on environment?","Should all Canadians, upon reaching the age of 18, be forced to give 2% of their gross annual income to a fund devoted strictly to reducing our impact on the environment?","The government already spends money on the environment.  Why would we need another tax to be mismanaged by the Ministry of Finance, or RCA?"
2,which range of mountains highest peak is called Aconcagua?,,It is in Argentina in the chain Andes
2,Will the phenomenom - DEATH ever be overcome by man?,,no\\nentropy\\nstuff falls apart\\nperiod\\nyour body will someday become disordered enough\\nso that it cannot support life
6,does anyone besides me despise soccer?,i hate it!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,no you are not alone i hate it to and most of my friends
7,How many lines are in a sonnet?,,lyric poem of 14 lines
1,"who knows whether gravity is pulling or its pushing, no one has seen it.?","who knows whether we r the reflection or the other part that we see on the mirror is a reflection.  who knows what happens to things that you are not looking at or listening to. who knows whether what may look red to me may look different to anoda person, my definition of  oh shit.. m i crazy or r we mutual or are we all a part of a big conspiracy,",have you ever seen 5000000000 in cash. me either but it exists!!
10,Faced with two bad choices...?,"Should Bush withdraw the troops from Iraq, and be the president that delivered distater to Iraq, or get Iran involved and be the President that delivered Nukes to Iran?","Either way you look at it, it is a lose-lose situation"
3,child birth?,what is it like? how do u start preparing? what exactly happens?\\nthe person with the best detail but informative is gauranteed 5 stars! : ),"The birth starts with the onset of labour, which is usually marked by the beginning of regular uterine contractions. These are felt as tightenings either in the back or across the top of the womb. Sometimes the baby's waters break before the beginning of the contractions or, more commonly, once labour is under way. \\nA mucous show is often passed through the vagina at the beginning of labour, which may have streaks of blood in it. Some women pass the show days before going into labour, other women do not pass a show at all, so it is not a reliable sign of labour. \\n\\nDuring a natural birth, the muscles in the uterus (womb) contract and it's this contraction that's felt as labour pains. Labour is a painful experience, but breathing techniques learned in antenatal classes can make early labour less stressful. \\n\\nThe contractions cause the baby's head to be pressed down through the pelvis and against the inside of the cervix. This causes the cervix to stretch open (dilate) allowing the baby's head to pass through (descend) into the vagina and onwards into the outside world. \\n\\nThe birth begins when labour contractions start becoming frequent, intense and of sufficient duration to cause the cervix to open. At the beginning of labour, you will usually be examined externally (abdominal examination), to see how the baby is lying and to be certain that the baby is coming head first. \\n\\nWhen labour starts, the cervix gets shorter (a process called effacement) and opens (dilates). The cervix is fully dilated when it has opened 10cm. During labour, it's important you don't start pushing before you are fully dilated, because there will be a danger of tearing the cervix. \\nOnce your cervix has fully dilated, the first stage of labour is completed and the second stage is about to begin. The first stage generally lasts up to 12 hours in a first labour and seven hours in subsequent deliveries, but each labour is different. \\nThe second stage starts when your cervix is completely open (10cm). Usually, there is a sensation of fullness in your vagina or bowel and you wish to push. \\n\\nMost women will find that the labour pains in the second stage of labour are more bearable, because you can now actively help yourself by pushing. \\n\\nThe second stage of labour ends with the delivery of the baby. It usually lasts for 45 minutes to two hours in a first labour and 15 to 45 minutes in subsequent deliveries. \\nDuring this stage the afterbirth (placenta) is delivered. The placenta is usually delivered within 5 to 15 minutes after the birth of the baby. \\n\\nThe last stage of birth is a co-operation between yourself and the midwife, although little effort is required to deliver the placenta.\\n\\nAfter your baby's born, it's routine that you will be given an injection to stimulate the uterus to contract, which helps delivery of the placenta. \\n\\nMaking the uterus contract in this way reduces the risk of heavy bleeding during delivery of the placenta (post-partum haemorrhage)."
10,do u think we should invade iran?,,Stooooooooooooooopppppiiiidddddd Americans.It seems you have this feeling that you own everything. Grow up kids. You will bite the dust pretty soon.Moron first get a proper education and ask someone to correct your grammar and do a spell check for you.\\n\\nAnyway what they are doing is none of your nation's business. Stop meddling in other people's affairs.
5,"how can I put my screensaver on pause, while I defrag?",when I try to defrag the screensaver comes on and the defrag stops.,Right click on the desktop and choose properties in the properties box choose the screensaver box. Once there you can set the screensaver for as long as you think it will take to defrag or you can turn it off all together. If the screen still goes blan you should check the power setting in the same area. Most are set to black out after about 20 minutes. \\n\\nGood Luck
2,Who know which nursing school is good for getting the bachelor degree?,,"A BSN degree is great because you earn more money that ASN nurses and you get to supervise (promotions are easier).\\n\\nIf you want to earn a BSN, I recommend that you go to a state college. For example, here in California the Cal State system offers nursing programs on several of its campuses, whereas NONE of the University of California campuses have undergraduate-level nursing programs. Stay local and your tuition will be cheaper.\\n\\nThe time you should really look into the upper-tier schools is if you are considering a graduate degree such as a MSN or PhD (you can be Doctor Nurse!). Upper-tier schools (U of Washington, UCSF, etc.) offer excellent graduate-level education in nursing.\\n\\nOtherwise, if you are just shooting for the BSN for now, it's not worth your time and effort to go far away and pay tons of tuition for your education. Save your resources and focus on getting high grades in your program so you will have better options later on down the line."
1,How can I determine which one is better for me?,How can I determine which learning item is best suited for me? I am trying to learn French and I don't know if I should use the Rosetta Stone software or the Pimsleur CDs. I can afford both of them but don't know which one to choose. I have attempted to learn French in school but I got a D throughout the course. How can I evaluate which learning style is best for me?,"may be you could get some advice from your french teacher in school. He (she) may have some clue as to what went wrong, and therefore help you decide which of these two learning styles is best for you.\\n\\n(and good for you to keep trying!!)"
5,AMD...ATHLON....SEMPRON....PENTIUM....CELERON...?What difference?,,"While all AMD processors now support 64 bit processing, the Sempron processors are AMD's ""value"" line, run at somewhat lower clock speeds, and have less L2 cache on chip, making them much less expensive to manufacture while still providing very good performance. (see link 1) The AMD Athlon 64 and 64FX processors (links 2,3) run at higher clock speeds and have more L2 cache, providing excellent performance, but costing much more to make than Sempron.  Athlon 64 X2 is AMD's dual core CPU, providing more stable operation for tasks such as video editing."
4,what is meant by spiritual?,,god!
3,500 mg niacin?,,what about it?
3,contac lenses: would you go for the hard or soft lenses?,Does it also affect your vision if it's hard or soft?,"Go for soft contacts, and the disposable kinds.  I knew a friend who had the hard contacts and apparently she said they were uncomfortable.  I've also heard that if you eyesight is really bad, they use the hard contacts.  but if you have the choice..soft"
3,Syptoms of Ovarian Cancer?,"Hi..\\ni had experience some syptomsa and i am worried\\nthe syptoms i experinced are:\\n* abdominal discomfort & slightly pain on my right side that (come-and-goes) for More than a year.. \\n*constipation (due 2 my diet that is poor in fiber & water)\\n\\ni went to the MD, who Asked me 2 do a ovarain  & abdomianl ultrasound.\\nthe ultrasoud cameout normal..with both ovarain in normal size rang..\\nplease if u have any comment and anymore information please provide me\\nregards","Hi there\\n\\nThe tests showed things were normal, that's a good thing! Have you had an exam at a gynocologist?  You should have an exam and also a pap smear.  The pain on your right side could be from the constipation, straining or possibly a pocket in the intestine.  You need to drink more water and make sure you eat or drink fruits/juices/veggies that will make you go to the bathroom better.  The discomfort in the abdomen may be from not going to the bathroom right.  Try drinking a 12 ounce of cranberry juice a day, that will help you alot to go if your not a veggie eater.  Any fruits or fruit drinks, natural ones, will help too."
6,"i have a 2003-dodge pickup with a 4.7 liter engine in it, i have what appears to be condensation sludge in my?",the sludge / condensation is only in my oil fill and on the plug.  It is neither on the oil stick or in the antifreeeze over fill Is this normal for the 4.7 liter engine.,Check the pcv system to make sure it is working properly. If that is not working properly than your engine is not getting proper ventilation and condensation will built up in the engine. Than check to see if you are losing coolent.
1,who are you more scared of AL-Aida or AL-kracker?,,God Chris Rock cracks me up. LOL
3,Best place to work? How many years in College? How much is the salary? as a Psychiatrist?,Right now I'm 17 and has really took an interest in the field of Psychiatry . . .\\n\\nI just wanna know . . .\\n\\nHow many years in College do I have to take to become a Psychiatrist (including the undergraduate program) . . . What is also the best undergraduate program to take to become a Psychiatrist?\\n\\nWhere is the BEST place to work as a Psychiatrist?\\n\\nand How much is the salary of a Psychiatrist? with experience and without (newly graduate)?,"the best place to work depends on what you are interested in and what specific field of psychology/psychiatry you want to work. there are endless places: hospitals, rehabs, private clinics, schools, various businesses, with the govt., as a professor, researcher, with adults only, with children, families, couples, etc. \\n\\nYou better REALLY want to do it, or you won't make it through school. Usually about 10 years all together and that is without experience. 4 years for bachelor degree, typically unless it takes you longer. then can go to grad school for masters, 2 years at least or go straight for doctorate, another 4-5 years depending on the curriculum. If you don't want a doctorate, you can stop at a masters but you are limited to where you can work and what you can do. So, get ""psyched"" up for it! \\n\\nthe best program would probably be in california, chicago, or NY. depends on where you are willing to go and how much you are willing to pay. professional colleges/univ. are more expensive. keep in mind, that you do NOT have to go to any of those mentioned for one of the best educations. There are many places in the US to get just as good an education. The APA organiztion (American Psychological Association) lists colleges/univ. that are accredited; you need to go to one of those or your education won't matter. unless, you want the more counseling side of it, then it can be accredited by the ACA (American Counseling Association) and they have a list of schools on their website too! the school NEEDS to be accredited! \\n\\nAs for different salaries, they are paid very well and if you get in a private clinic...sometimes they make their own  salary. But go to <allpsychologyschools.com> for more specific salaries. And the apa.org can help you there too."
4,help someone anyone?,If 1500 white blood cells are lined up side to side they would form a row 1.0 inch long. What is the average diameter in micrometers of a single white blood cell? (1 inch = 2.54 cm),
4,What was Teddy Roosevelt's favorite snack food?,,"I found a few sorces that listed cucumbers as a favorite, but you may want to check out the link below for more info on the old tustbuster's favorite foods"
8,Websites for xmen 3 the last stand exept the official site?,,http://en.wikipedia.org/wiki/X-Men:_The_Last_Stand
1,What's the best esoteric/spiritual image I could draw for my Aunt?,It's going to be a gift for an Aunt whose into that sort of thing.  Is there something that I could draw that is specifically for good luck or long life?,"The Tree of Life with various religious symbols throughout it's branches such as a cross, the Buddha, the All Seeing Eye, the hand with a Heart, a fish, a rainbow, and other religious symbols. you might also consider placing drawings of family members in and around the Tree of Life which might allude to your family's ties to this tree."
